http://purl.bioontology.org/ontology/RXNORM/362	http://purl.bioontology.org/ontology/NDFRT/N0000178879	Epinephrine Hydrochloride [Chemical/Ingredient]
http://purl.bioontology.org/ontology/RXNORM/376	http://purl.bioontology.org/ontology/NDFRT/N0000006478	Adrenocorticotropic Hormone [Chemical/Ingredient]
http://purl.bioontology.org/ontology/RXNORM/376	http://purl.bioontology.org/ontology/NDFRT/N0000146845	CORTICOTROPIN
http://purl.bioontology.org/ontology/RXNORM/388	http://purl.bioontology.org/ontology/NDFRT/N0000146438	POLYMYXIN B SULFATE
http://purl.bioontology.org/ontology/RXNORM/397	http://purl.bioontology.org/ontology/NDFRT/N0000148065	AGAR
http://purl.bioontology.org/ontology/RXNORM/397	http://purl.bioontology.org/ontology/NDFRT/N0000006609	Agar [Chemical/Ingredient]
http://purl.bioontology.org/ontology/RXNORM/411	http://purl.bioontology.org/ontology/NDFRT/N0000147377	AIR
http://purl.bioontology.org/ontology/RXNORM/423	http://purl.bioontology.org/ontology/NDFRT/N0000166953	Ajmaline [Chemical/Ingredient]
http://purl.bioontology.org/ontology/RXNORM/426	http://purl.bioontology.org/ontology/NDFRT/N0000146978	ALANINE
http://purl.bioontology.org/ontology/RXNORM/426	http://purl.bioontology.org/ontology/NDFRT/N0000007363	Alanine [Chemical/Ingredient]
http://purl.bioontology.org/ontology/RXNORM/430	http://purl.bioontology.org/ontology/NDFRT/N0000148464	ALBENDAZOLE
http://purl.bioontology.org/ontology/RXNORM/430	http://purl.bioontology.org/ontology/NDFRT/N0000006466	Albendazole [Chemical/Ingredient]
http://purl.bioontology.org/ontology/RXNORM/433	http://purl.bioontology.org/ontology/NDFRT/N0000147691	ALBUMIN
http://purl.bioontology.org/ontology/RXNORM/433	http://purl.bioontology.org/ontology/NDFRT/N0000007388	Albumins [Chemical/Ingredient]
http://purl.bioontology.org/ontology/RXNORM/435	http://purl.bioontology.org/ontology/NDFRT/N0000147099	ALBUTEROL
http://purl.bioontology.org/ontology/RXNORM/435	http://purl.bioontology.org/ontology/NDFRT/N0000007409	Albuterol [Chemical/Ingredient]
http://purl.bioontology.org/ontology/RXNORM/448	http://purl.bioontology.org/ontology/NDFRT/N0000145812	ALCOHOL
http://purl.bioontology.org/ontology/RXNORM/448	http://purl.bioontology.org/ontology/NDFRT/N0000146104	ALCOHOL,ETHYL
http://purl.bioontology.org/ontology/RXNORM/448	http://purl.bioontology.org/ontology/NDFRT/N0000007432	Ethanol [Chemical/Ingredient]
http://purl.bioontology.org/ontology/RXNORM/455	http://purl.bioontology.org/ontology/NDFRT/N0000007439	Alcohols [Chemical/Ingredient]
http://purl.bioontology.org/ontology/RXNORM/460	http://purl.bioontology.org/ontology/NDFRT/N0000166958	Alcuronium [Chemical/Ingredient]
http://purl.bioontology.org/ontology/RXNORM/480	http://purl.bioontology.org/ontology/NDFRT/N0000147693	ALFENTANIL
http://purl.bioontology.org/ontology/RXNORM/480	http://purl.bioontology.org/ontology/NDFRT/N0000006447	Alfentanil [Chemical/Ingredient]
http://purl.bioontology.org/ontology/RXNORM/508	http://purl.bioontology.org/ontology/NDFRT/N0000146926	ALLANTOIN
http://purl.bioontology.org/ontology/RXNORM/508	http://purl.bioontology.org/ontology/NDFRT/N0000005787	Allantoin [Chemical/Ingredient]
http://purl.bioontology.org/ontology/RXNORM/513	http://purl.bioontology.org/ontology/NDFRT/N0000166347	Allethrin [Chemical/Ingredient]
http://purl.bioontology.org/ontology/RXNORM/519	http://purl.bioontology.org/ontology/NDFRT/N0000146247	ALLOPURINOL
http://purl.bioontology.org/ontology/RXNORM/519	http://purl.bioontology.org/ontology/NDFRT/N0000005830	Allopurinol [Chemical/Ingredient]
http://purl.bioontology.org/ontology/RXNORM/525	http://purl.bioontology.org/ontology/NDFRT/N0000167406	Allylestrenol [Chemical/Ingredient]
http://purl.bioontology.org/ontology/RXNORM/528	http://purl.bioontology.org/ontology/NDFRT/N0000167166	Almitrine [Chemical/Ingredient]
http://purl.bioontology.org/ontology/RXNORM/535	http://purl.bioontology.org/ontology/NDFRT/N0000006589	alpha 1-Antitrypsin [Chemical/Ingredient]
http://purl.bioontology.org/ontology/RXNORM/541	http://purl.bioontology.org/ontology/NDFRT/N0000006710	Interferon-alpha [Chemical/Ingredient]
http://purl.bioontology.org/ontology/RXNORM/560	http://purl.bioontology.org/ontology/NDFRT/N0000167701	alpha-Amylases [Chemical/Ingredient]
http://purl.bioontology.org/ontology/RXNORM/569	http://purl.bioontology.org/ontology/NDFRT/N0000021586	EFLORNITHINE
http://purl.bioontology.org/ontology/RXNORM/569	http://purl.bioontology.org/ontology/NDFRT/N0000006592	Eflornithine [Chemical/Ingredient]
http://purl.bioontology.org/ontology/RXNORM/594	http://purl.bioontology.org/ontology/NDFRT/N0000147694	ALPHAPRODINE
http://purl.bioontology.org/ontology/RXNORM/594	http://purl.bioontology.org/ontology/NDFRT/N0000006607	Alphaprodine [Chemical/Ingredient]
http://purl.bioontology.org/ontology/RXNORM/595	http://purl.bioontology.org/ontology/NDFRT/N0000167416	Algestone [Chemical/Ingredient]
http://purl.bioontology.org/ontology/RXNORM/596	http://purl.bioontology.org/ontology/NDFRT/N0000146413	ALPRAZOLAM
http://purl.bioontology.org/ontology/RXNORM/596	http://purl.bioontology.org/ontology/NDFRT/N0000006611	Alprazolam [Chemical/Ingredient]
http://purl.bioontology.org/ontology/RXNORM/597	http://purl.bioontology.org/ontology/NDFRT/N0000166828	Alprenolol [Chemical/Ingredient]
http://purl.bioontology.org/ontology/RXNORM/598	http://purl.bioontology.org/ontology/NDFRT/N0000146437	ALPROSTADIL
http://purl.bioontology.org/ontology/RXNORM/598	http://purl.bioontology.org/ontology/NDFRT/N0000006614	Alprostadil [Chemical/Ingredient]
http://purl.bioontology.org/ontology/RXNORM/599	http://purl.bioontology.org/ontology/NDFRT/N0000147124	ALSEROXYLON
http://purl.bioontology.org/ontology/RXNORM/599	http://purl.bioontology.org/ontology/NDFRT/N0000178880	Alseroxylon [Chemical/Ingredient]
http://purl.bioontology.org/ontology/RXNORM/612	http://purl.bioontology.org/ontology/NDFRT/N0000146330	ALUMINUM (AS HYDROXIDE)
http://purl.bioontology.org/ontology/RXNORM/612	http://purl.bioontology.org/ontology/NDFRT/N0000146920	ALUMINUM HYDROXIDE
http://purl.bioontology.org/ontology/RXNORM/612	http://purl.bioontology.org/ontology/NDFRT/N0000006641	Aluminum Hydroxide [Chemical/Ingredient]
http://purl.bioontology.org/ontology/RXNORM/613	http://purl.bioontology.org/ontology/NDFRT/N0000147499	ALUMINUM HYDROXIDE GEL
http://purl.bioontology.org/ontology/RXNORM/613	http://purl.bioontology.org/ontology/NDFRT/N0000178882	Aluminum Hydroxide Gel [Chemical/Ingredient]
http://purl.bioontology.org/ontology/RXNORM/615	http://purl.bioontology.org/ontology/NDFRT/N0000008161	Aluminum Oxide [Chemical/Ingredient]
http://purl.bioontology.org/ontology/RXNORM/620	http://purl.bioontology.org/ontology/NDFRT/N0000147697	AMANTADINE
http://purl.bioontology.org/ontology/RXNORM/620	http://purl.bioontology.org/ontology/NDFRT/N0000006670	Amantadine [Chemical/Ingredient]
http://purl.bioontology.org/ontology/RXNORM/623	http://purl.bioontology.org/ontology/NDFRT/N0000020242	AMBENONIUM
http://purl.bioontology.org/ontology/RXNORM/624	http://purl.bioontology.org/ontology/NDFRT/N0000146577	AMBENONIUM CHLORIDE
http://purl.bioontology.org/ontology/RXNORM/624	http://purl.bioontology.org/ontology/NDFRT/N0000006673	Ambenonium Chloride [Chemical/Ingredient]
http://purl.bioontology.org/ontology/RXNORM/625	http://purl.bioontology.org/ontology/NDFRT/N0000166542	Ambroxol [Chemical/Ingredient]
http://purl.bioontology.org/ontology/RXNORM/626	http://purl.bioontology.org/ontology/NDFRT/N0000167000	Amdinocillin [Chemical/Ingredient]
http://purl.bioontology.org/ontology/RXNORM/627	http://purl.bioontology.org/ontology/NDFRT/N0000167001	Amdinocillin Pivoxil [Chemical/Ingredient]
http://purl.bioontology.org/ontology/RXNORM/632	http://purl.bioontology.org/ontology/NDFRT/N0000146471	MITOMYCIN
http://purl.bioontology.org/ontology/RXNORM/632	http://purl.bioontology.org/ontology/NDFRT/N0000006570	Mitomycin [Chemical/Ingredient]
http://purl.bioontology.org/ontology/RXNORM/641	http://purl.bioontology.org/ontology/NDFRT/N0000147698	AMIKACIN
http://purl.bioontology.org/ontology/RXNORM/641	http://purl.bioontology.org/ontology/NDFRT/N0000006770	Amikacin [Chemical/Ingredient]
http://purl.bioontology.org/ontology/RXNORM/643	http://purl.bioontology.org/ontology/NDFRT/N0000146474	AMIKACIN SULFATE
http://purl.bioontology.org/ontology/RXNORM/643	http://purl.bioontology.org/ontology/NDFRT/N0000178883	Amikacin Sulfate [Chemical/Ingredient]
http://purl.bioontology.org/ontology/RXNORM/644	http://purl.bioontology.org/ontology/NDFRT/N0000147699	AMILORIDE
http://purl.bioontology.org/ontology/RXNORM/644	http://purl.bioontology.org/ontology/NDFRT/N0000006772	Amiloride [Chemical/Ingredient]
http://purl.bioontology.org/ontology/RXNORM/645	http://purl.bioontology.org/ontology/NDFRT/N0000147700	AMINACRINE
http://purl.bioontology.org/ontology/RXNORM/645	http://purl.bioontology.org/ontology/NDFRT/N0000006774	Aminacrine [Chemical/Ingredient]
http://purl.bioontology.org/ontology/RXNORM/658	http://purl.bioontology.org/ontology/NDFRT/N0000146997	AMINO ACIDS
http://purl.bioontology.org/ontology/RXNORM/658	http://purl.bioontology.org/ontology/NDFRT/N0000006806	Amino Acids [Chemical/Ingredient]
http://purl.bioontology.org/ontology/RXNORM/677	http://purl.bioontology.org/ontology/NDFRT/N0000147087	AMINOGLUTETHIMIDE
http://purl.bioontology.org/ontology/RXNORM/677	http://purl.bioontology.org/ontology/NDFRT/N0000005707	Aminoglutethimide [Chemical/Ingredient]
http://purl.bioontology.org/ontology/RXNORM/683	http://purl.bioontology.org/ontology/NDFRT/N0000176068	AMINOLEVULINIC ACID
http://purl.bioontology.org/ontology/RXNORM/683	http://purl.bioontology.org/ontology/NDFRT/N0000170216	Aminolevulinic Acid [Chemical/Ingredient]
http://purl.bioontology.org/ontology/RXNORM/689	http://purl.bioontology.org/ontology/NDFRT/N0000146397	AMINOPHYLLINE
http://purl.bioontology.org/ontology/RXNORM/689	http://purl.bioontology.org/ontology/NDFRT/N0000005738	Aminophylline [Chemical/Ingredient]
http://purl.bioontology.org/ontology/RXNORM/695	http://purl.bioontology.org/ontology/NDFRT/N0000167058	Aminopyrine [Chemical/Ingredient]
http://purl.bioontology.org/ontology/RXNORM/703	http://purl.bioontology.org/ontology/NDFRT/N0000147701	AMIODARONE
http://purl.bioontology.org/ontology/RXNORM/703	http://purl.bioontology.org/ontology/NDFRT/N0000005761	Amiodarone [Chemical/Ingredient]
http://purl.bioontology.org/ontology/RXNORM/704	http://purl.bioontology.org/ontology/NDFRT/N0000147702	AMITRIPTYLINE
http://purl.bioontology.org/ontology/RXNORM/704	http://purl.bioontology.org/ontology/NDFRT/N0000005763	Amitriptyline [Chemical/Ingredient]
http://purl.bioontology.org/ontology/RXNORM/712	http://purl.bioontology.org/ontology/NDFRT/N0000146891	AMMONIUM CHLORIDE
http://purl.bioontology.org/ontology/RXNORM/712	http://purl.bioontology.org/ontology/NDFRT/N0000005786	Ammonium Chloride [Chemical/Ingredient]
http://purl.bioontology.org/ontology/RXNORM/719	http://purl.bioontology.org/ontology/NDFRT/N0000145880	AMOBARBITAL
http://purl.bioontology.org/ontology/RXNORM/719	http://purl.bioontology.org/ontology/NDFRT/N0000005827	Amobarbital [Chemical/Ingredient]
http://purl.bioontology.org/ontology/RXNORM/720	http://purl.bioontology.org/ontology/NDFRT/N0000147704	AMODIAQUINE
http://purl.bioontology.org/ontology/RXNORM/720	http://purl.bioontology.org/ontology/NDFRT/N0000005832	Amodiaquine [Chemical/Ingredient]
http://purl.bioontology.org/ontology/RXNORM/722	http://purl.bioontology.org/ontology/NDFRT/N0000146270	AMOXAPINE
http://purl.bioontology.org/ontology/RXNORM/722	http://purl.bioontology.org/ontology/NDFRT/N0000005838	Amoxapine [Chemical/Ingredient]
http://purl.bioontology.org/ontology/RXNORM/723	http://purl.bioontology.org/ontology/NDFRT/N0000145985	AMOXICILLIN
http://purl.bioontology.org/ontology/RXNORM/723	http://purl.bioontology.org/ontology/NDFRT/N0000005840	Amoxicillin [Chemical/Ingredient]
http://purl.bioontology.org/ontology/RXNORM/725	http://purl.bioontology.org/ontology/NDFRT/N0000147705	AMPHETAMINE
http://purl.bioontology.org/ontology/RXNORM/725	http://purl.bioontology.org/ontology/NDFRT/N0000005864	Amphetamine [Chemical/Ingredient]
http://purl.bioontology.org/ontology/RXNORM/732	http://purl.bioontology.org/ontology/NDFRT/N0000145996	AMPHOTERICIN B
http://purl.bioontology.org/ontology/RXNORM/732	http://purl.bioontology.org/ontology/NDFRT/N0000005870	Amphotericin B [Chemical/Ingredient]
http://purl.bioontology.org/ontology/RXNORM/733	http://purl.bioontology.org/ontology/NDFRT/N0000145927	AMPICILLIN
http://purl.bioontology.org/ontology/RXNORM/733	http://purl.bioontology.org/ontology/NDFRT/N0000005873	Ampicillin [Chemical/Ingredient]
http://purl.bioontology.org/ontology/RXNORM/738	http://purl.bioontology.org/ontology/NDFRT/N0000147706	AMRINONE
http://purl.bioontology.org/ontology/RXNORM/738	http://purl.bioontology.org/ontology/NDFRT/N0000005907	Amrinone [Chemical/Ingredient]
http://purl.bioontology.org/ontology/RXNORM/738	http://purl.bioontology.org/ontology/NDFRT/N0000148677	INAMRINONE
http://purl.bioontology.org/ontology/RXNORM/739	http://purl.bioontology.org/ontology/NDFRT/N0000171765	AMSACRINE
http://purl.bioontology.org/ontology/RXNORM/739	http://purl.bioontology.org/ontology/NDFRT/N0000167273	Amsacrine [Chemical/Ingredient]
http://purl.bioontology.org/ontology/RXNORM/742	http://purl.bioontology.org/ontology/NDFRT/N0000145899	AMYL NITRITE
http://purl.bioontology.org/ontology/RXNORM/742	http://purl.bioontology.org/ontology/NDFRT/N0000005927	Amyl Nitrite [Chemical/Ingredient]
http://purl.bioontology.org/ontology/RXNORM/743	http://purl.bioontology.org/ontology/NDFRT/N0000146748	AMYLASE
http://purl.bioontology.org/ontology/RXNORM/743	http://purl.bioontology.org/ontology/NDFRT/N0000005932	Amylases [Chemical/Ingredient]
http://purl.bioontology.org/ontology/RXNORM/772	http://purl.bioontology.org/ontology/NDFRT/N0000171453	Ancrod [Chemical/Ingredient]
http://purl.bioontology.org/ontology/RXNORM/784	http://purl.bioontology.org/ontology/NDFRT/N0000148795	ANDROSTENEDIONE
http://purl.bioontology.org/ontology/RXNORM/784	http://purl.bioontology.org/ontology/NDFRT/N0000010065	Androstenedione [Chemical/Ingredient]
http://purl.bioontology.org/ontology/RXNORM/820	http://purl.bioontology.org/ontology/NDFRT/N0000166632	Anethole Trithione [Chemical/Ingredient]
http://purl.bioontology.org/ontology/RXNORM/865	http://purl.bioontology.org/ontology/NDFRT/N0000147709	ANTAZOLINE
http://purl.bioontology.org/ontology/RXNORM/865	http://purl.bioontology.org/ontology/NDFRT/N0000006006	Antazoline [Chemical/Ingredient]
http://purl.bioontology.org/ontology/RXNORM/866	http://purl.bioontology.org/ontology/NDFRT/N0000147395	ANTAZOLINE PHOSPHATE
http://purl.bioontology.org/ontology/RXNORM/866	http://purl.bioontology.org/ontology/NDFRT/N0000178884	Antazoline Phosphate [Chemical/Ingredient]
http://purl.bioontology.org/ontology/RXNORM/873	http://purl.bioontology.org/ontology/NDFRT/N0000146914	ANTHRALIN
http://purl.bioontology.org/ontology/RXNORM/873	http://purl.bioontology.org/ontology/NDFRT/N0000006034	Anthralin [Chemical/Ingredient]
http://purl.bioontology.org/ontology/RXNORM/938	http://purl.bioontology.org/ontology/NDFRT/N0000178297	Antifungal Agent [TC]
http://purl.bioontology.org/ontology/RXNORM/938	http://purl.bioontology.org/ontology/NDFRT/N0000029088	[AM700] ANTIFUNGALS
http://purl.bioontology.org/ontology/RXNORM/981	http://purl.bioontology.org/ontology/NDFRT/N0000147345	ANTIMONY POTASSIUM TARTRATE
http://purl.bioontology.org/ontology/RXNORM/981	http://purl.bioontology.org/ontology/NDFRT/N0000006951	Antimony Potassium Tartrate [Chemical/Ingredient]
http://purl.bioontology.org/ontology/RXNORM/1001	http://purl.bioontology.org/ontology/NDFRT/N0000146454	ANTIPYRINE
http://purl.bioontology.org/ontology/RXNORM/1001	http://purl.bioontology.org/ontology/NDFRT/N0000007006	Antipyrine [Chemical/Ingredient]
http://purl.bioontology.org/ontology/RXNORM/1009	http://purl.bioontology.org/ontology/NDFRT/N0000021300	ANTITHROMBIN III
http://purl.bioontology.org/ontology/RXNORM/1009	http://purl.bioontology.org/ontology/NDFRT/N0000007028	Antithrombin III [Chemical/Ingredient]
http://purl.bioontology.org/ontology/RXNORM/1011	http://purl.bioontology.org/ontology/NDFRT/N0000020200	ANTI-THYMOCYTE GLOBULIN
http://purl.bioontology.org/ontology/RXNORM/1011	http://purl.bioontology.org/ontology/NDFRT/N0000146435	GLOBULIN,ANTI-THYMOCYTE
http://purl.bioontology.org/ontology/RXNORM/1029	http://purl.bioontology.org/ontology/NDFRT/N0000167162	Apazone [Chemical/Ingredient]
http://purl.bioontology.org/ontology/RXNORM/1043	http://purl.bioontology.org/ontology/NDFRT/N0000147712	APOMORPHINE
http://purl.bioontology.org/ontology/RXNORM/1043	http://purl.bioontology.org/ontology/NDFRT/N0000006482	Apomorphine [Chemical/Ingredient]
http://purl.bioontology.org/ontology/RXNORM/1054	http://purl.bioontology.org/ontology/NDFRT/N0000167348	Aprindine [Chemical/Ingredient]
http://purl.bioontology.org/ontology/RXNORM/1056	http://purl.bioontology.org/ontology/NDFRT/N0000148360	APROTININ
http://purl.bioontology.org/ontology/RXNORM/1056	http://purl.bioontology.org/ontology/NDFRT/N0000007185	Aprotinin [Chemical/Ingredient]
http://purl.bioontology.org/ontology/RXNORM/1056	http://purl.bioontology.org/ontology/NDFRT/N0000184173	Kallikrein-Trypsin Inactivator [EPC]
http://purl.bioontology.org/ontology/RXNORM/1091	http://purl.bioontology.org/ontology/NDFRT/N0000146979	ARGININE
http://purl.bioontology.org/ontology/RXNORM/1091	http://purl.bioontology.org/ontology/NDFRT/N0000007331	Arginine [Chemical/Ingredient]
http://purl.bioontology.org/ontology/RXNORM/1098	http://purl.bioontology.org/ontology/NDFRT/N0000011387	Arginine Vasopressin [Chemical/Ingredient]
http://purl.bioontology.org/ontology/RXNORM/1111	http://purl.bioontology.org/ontology/NDFRT/N0000022206	ARSENIC
http://purl.bioontology.org/ontology/RXNORM/1111	http://purl.bioontology.org/ontology/NDFRT/N0000166177	Arsenic [Chemical/Ingredient]
