b42b68a7-b674-48bb-980a-769580c3648e	S915P5499N	N0000178324	INCREASED HEMATOPOIETIC STEM CELL MOBILIZATION [PE]
97d9288a-d1ea-4de6-8ce8-3d259c6f77a9	90H4W0ILVO	N0000185000	POLLEN [CHEMICAL/INGREDIENT]
97d9288a-d1ea-4de6-8ce8-3d259c6f77a9	90H4W0ILVO	N0000171131	ALLERGENS [CHEMICAL/INGREDIENT]
97d9288a-d1ea-4de6-8ce8-3d259c6f77a9	90H4W0ILVO	N0000184306	CELL-MEDIATED IMMUNITY [PE]
97d9288a-d1ea-4de6-8ce8-3d259c6f77a9	90H4W0ILVO	N0000185367	NON-STANDARDIZED POLLEN ALLERGENIC EXTRACT [EPC]
97d9288a-d1ea-4de6-8ce8-3d259c6f77a9	90H4W0ILVO	N0000175629	INCREASED HISTAMINE RELEASE [PE]
ca03e5cf-1269-4aa0-9550-5ea980c66968	EDN2NBH5SS	N0000009922	ADRENERGIC BETA2-AGONISTS [MOA]
ca03e5cf-1269-4aa0-9550-5ea980c66968	EDN2NBH5SS	N0000175779	BETA2-ADRENERGIC AGONIST [EPC]
03c3ed95-fd7b-4beb-a727-07ee280f9f2f	94F3830Q73	N0000009393	INCREASED MEDULLARY RESPIRATORY DRIVE [PE]
03c3ed95-fd7b-4beb-a727-07ee280f9f2f	94F3830Q73	N0000175716	RESPIRATORY STIMULANT [EPC]
ee0a2235-54a3-4a42-9a2d-c7dbc9db24ab	M801H13NRU	N0000175595	NUCLEOSIDE METABOLIC INHIBITOR [EPC]
ee0a2235-54a3-4a42-9a2d-c7dbc9db24ab	M801H13NRU	N0000000233	NUCLEIC ACID SYNTHESIS INHIBITORS [MOA]
c4a70f9e-8a1c-4683-be33-acaa249e397c	83G67E21XI	N0000175526	THROMBOLYTIC AGENT [EPC]
c4a70f9e-8a1c-4683-be33-acaa249e397c	83G67E21XI	N0000009695	INCREASED THROMBOLYSIS [PE]
064944bf-9f1c-452c-8980-ab4d7d15c77c	QZU4H47A3S	N0000000246	HIV PROTEASE INHIBITORS [MOA]
064944bf-9f1c-452c-8980-ab4d7d15c77c	QZU4H47A3S	N0000175889	PROTEASE INHIBITOR [EPC]
eaf6e65c-784e-4b15-be66-a1fbffea19f1	23HYE36B0I	N0000175820	HYDROLYTIC LYSOSOMAL GLUCOCEREBROSIDE-SPECIFIC ENZYME [EPC]
05391d24-4324-49be-ae78-887ae52744f9	CI0FAO63WC	N0000011161	CEPHALOSPORINS [CHEMICAL/INGREDIENT]
05391d24-4324-49be-ae78-887ae52744f9	CI0FAO63WC	N0000175488	CEPHALOSPORIN ANTIBACTERIAL [EPC]
dd249501-3294-4b13-9090-03965471a3e4	B7B86Y84R8	N0000185001	INCREASED IGG PRODUCTION [PE]
dd249501-3294-4b13-9090-03965471a3e4	B7B86Y84R8	N0000169106	FUNGAL PROTEINS [CHEMICAL/INGREDIENT]
dd249501-3294-4b13-9090-03965471a3e4	B7B86Y84R8	N0000185372	NON-STANDARDIZED FUNGAL ALLERGENIC EXTRACT [EPC]
dd249501-3294-4b13-9090-03965471a3e4	B7B86Y84R8	N0000171131	ALLERGENS [CHEMICAL/INGREDIENT]
dd249501-3294-4b13-9090-03965471a3e4	B7B86Y84R8	N0000184306	CELL-MEDIATED IMMUNITY [PE]
dd249501-3294-4b13-9090-03965471a3e4	B7B86Y84R8	N0000175629	INCREASED HISTAMINE RELEASE [PE]
1aef9788-718a-4d6e-9e31-0236cedbbe8e	88188MO38I	N0000185001	INCREASED IGG PRODUCTION [PE]
1aef9788-718a-4d6e-9e31-0236cedbbe8e	88188MO38I	N0000185000	POLLEN [CHEMICAL/INGREDIENT]
1aef9788-718a-4d6e-9e31-0236cedbbe8e	88188MO38I	N0000171131	ALLERGENS [CHEMICAL/INGREDIENT]
1aef9788-718a-4d6e-9e31-0236cedbbe8e	88188MO38I	N0000184306	CELL-MEDIATED IMMUNITY [PE]
1aef9788-718a-4d6e-9e31-0236cedbbe8e	88188MO38I	N0000185367	NON-STANDARDIZED POLLEN ALLERGENIC EXTRACT [EPC]
1aef9788-718a-4d6e-9e31-0236cedbbe8e	88188MO38I	N0000175629	INCREASED HISTAMINE RELEASE [PE]
eeb9b7e7-6641-41cd-91c2-31b9d96e6ff9	NBV527E8B4	N0000185001	INCREASED IGG PRODUCTION [PE]
eeb9b7e7-6641-41cd-91c2-31b9d96e6ff9	NBV527E8B4	N0000185000	POLLEN [CHEMICAL/INGREDIENT]
eeb9b7e7-6641-41cd-91c2-31b9d96e6ff9	NBV527E8B4	N0000171131	ALLERGENS [CHEMICAL/INGREDIENT]
eeb9b7e7-6641-41cd-91c2-31b9d96e6ff9	NBV527E8B4	N0000184306	CELL-MEDIATED IMMUNITY [PE]
eeb9b7e7-6641-41cd-91c2-31b9d96e6ff9	NBV527E8B4	N0000185367	NON-STANDARDIZED POLLEN ALLERGENIC EXTRACT [EPC]
eeb9b7e7-6641-41cd-91c2-31b9d96e6ff9	NBV527E8B4	N0000175629	INCREASED HISTAMINE RELEASE [PE]
b696fd43-16c6-4cf0-a514-8868a60110a5	FZU040QDS7	N0000185001	INCREASED IGG PRODUCTION [PE]
b696fd43-16c6-4cf0-a514-8868a60110a5	FZU040QDS7	N0000185000	POLLEN [CHEMICAL/INGREDIENT]
b696fd43-16c6-4cf0-a514-8868a60110a5	FZU040QDS7	N0000171131	ALLERGENS [CHEMICAL/INGREDIENT]
b696fd43-16c6-4cf0-a514-8868a60110a5	FZU040QDS7	N0000184306	CELL-MEDIATED IMMUNITY [PE]
b696fd43-16c6-4cf0-a514-8868a60110a5	FZU040QDS7	N0000185367	NON-STANDARDIZED POLLEN ALLERGENIC EXTRACT [EPC]
b696fd43-16c6-4cf0-a514-8868a60110a5	FZU040QDS7	N0000175629	INCREASED HISTAMINE RELEASE [PE]
4a3f6823-9661-4d36-85b3-d25210753c2c	8693E4394O	N0000185001	INCREASED IGG PRODUCTION [PE]
4a3f6823-9661-4d36-85b3-d25210753c2c	8693E4394O	N0000185021	STANDARDIZED INSECT VENOM ALLERGENIC EXTRACT [EPC]
4a3f6823-9661-4d36-85b3-d25210753c2c	8693E4394O	N0000171131	ALLERGENS [CHEMICAL/INGREDIENT]
4a3f6823-9661-4d36-85b3-d25210753c2c	8693E4394O	N0000184306	CELL-MEDIATED IMMUNITY [PE]
4a3f6823-9661-4d36-85b3-d25210753c2c	8693E4394O	N0000171464	WASP VENOMS [CHEMICAL/INGREDIENT]
4a3f6823-9661-4d36-85b3-d25210753c2c	8693E4394O	N0000175629	INCREASED HISTAMINE RELEASE [PE]
89a2a390-8772-4dc5-8294-7638ee8ba90b	Q41OR9510P	N0000175558	ALKYLATING DRUG [EPC]
89a2a390-8772-4dc5-8294-7638ee8ba90b	Q41OR9510P	N0000000236	ALKYLATING ACTIVITY [MOA]
84d8ebcb-817c-43f1-8982-26d3cbff18a0	90Y4QC304K	N0000175722	NONSTEROIDAL ANTI-INFLAMMATORY DRUG [EPC]
84d8ebcb-817c-43f1-8982-26d3cbff18a0	90Y4QC304K	N0000000160	CYCLOOXYGENASE INHIBITORS [MOA]
84d8ebcb-817c-43f1-8982-26d3cbff18a0	90Y4QC304K	N0000175721	NONSTEROIDAL ANTI-INFLAMMATORY COMPOUNDS [CHEMICAL/INGREDIENT]
abb7b869-2738-4dc8-a98e-e06f93a1b135	ZL1R02VT79	N0000020007	VASCULAR ENDOTHELIAL GROWTH FACTOR RECEPTOR INHIBITORS [MOA]
abb7b869-2738-4dc8-a98e-e06f93a1b135	ZL1R02VT79	N0000178292	VASCULAR ENDOTHELIAL GROWTH FACTOR-DIRECTED ANTIBODY [EPC]
abb7b869-2738-4dc8-a98e-e06f93a1b135	ZL1R02VT79	N0000178291	VASCULAR ENDOTHELIAL GROWTH FACTOR-DIRECTED ANTIBODY INTERACTIONS [MOA]
98115158-ff2b-4fca-95c6-698ca1eddcbc	Q6C979R91Y	N0000007780	VINCA ALKALOIDS [CHEMICAL/INGREDIENT]
98115158-ff2b-4fca-95c6-698ca1eddcbc	Q6C979R91Y	N0000175612	VINCA ALKALOID [EPC]
70ab7246-485a-4ce8-9f05-fd1a3dc852b3	3U6IO1965U	N0000000190	HISTAMINE H1 RECEPTOR ANTAGONISTS [MOA]
70ab7246-485a-4ce8-9f05-fd1a3dc852b3	3U6IO1965U	N0000175587	HISTAMINE-1 RECEPTOR ANTAGONIST [EPC]
139da31d-b5dd-408b-9387-981fd5d1ef9a	4NDU154T12	N0000175752	TRICYCLIC ANTIDEPRESSANT [EPC]
f09ec3e0-0a3d-4e19-967d-cd95005333f2	4O4S742ANY	N0000175696	SEROTONIN REUPTAKE INHIBITOR [EPC]
f09ec3e0-0a3d-4e19-967d-cd95005333f2	4O4S742ANY	N0000000109	SEROTONIN UPTAKE INHIBITORS [MOA]
56ca8651-74fc-4673-976d-5157b8d05cc1	N52MIQ81ZW	N0000185001	INCREASED IGG PRODUCTION [PE]
56ca8651-74fc-4673-976d-5157b8d05cc1	N52MIQ81ZW	N0000185000	POLLEN [CHEMICAL/INGREDIENT]
56ca8651-74fc-4673-976d-5157b8d05cc1	N52MIQ81ZW	N0000171131	ALLERGENS [CHEMICAL/INGREDIENT]
56ca8651-74fc-4673-976d-5157b8d05cc1	N52MIQ81ZW	N0000184306	CELL-MEDIATED IMMUNITY [PE]
56ca8651-74fc-4673-976d-5157b8d05cc1	N52MIQ81ZW	N0000185367	NON-STANDARDIZED POLLEN ALLERGENIC EXTRACT [EPC]
56ca8651-74fc-4673-976d-5157b8d05cc1	N52MIQ81ZW	N0000175629	INCREASED HISTAMINE RELEASE [PE]
34d78b4c-2618-4065-b70b-a86425376d72	05V02F2KDG	N0000175374	PEROXISOME PROLIFERATOR-ACTIVATED RECEPTOR ACTIVITY [MOA]
34d78b4c-2618-4065-b70b-a86425376d72	05V02F2KDG	N0000170119	PPAR GAMMA [CHEMICAL/INGREDIENT]
34d78b4c-2618-4065-b70b-a86425376d72	05V02F2KDG	N0000180186	PEROXISOME PROLIFERATOR RECEPTOR GAMMA AGONIST [EPC]
34d78b4c-2618-4065-b70b-a86425376d72	05V02F2KDG	N0000180190	THIAZOLIDINEDIONE [EPC]
34d78b4c-2618-4065-b70b-a86425376d72	05V02F2KDG	N0000011272	THIAZOLIDINEDIONES [CHEMICAL/INGREDIENT]
3d658d25-a601-461c-96cc-50cc6a1bfde5	5L0HB4V1EW	N0000184144	CARBAMOYL PHOSPHATE SYNTHETASE 1 ACTIVATOR [EPC]
3d658d25-a601-461c-96cc-50cc6a1bfde5	5L0HB4V1EW	N0000184143	CARBAMOYL PHOSPHATE SYNTHETASE 1 ACTIVATORS [MOA]
0f6b5df2-6648-4773-9dcb-e41f76dc4da3	CLH5FT6412	N0000177913	PARENTAL IRON REPLACEMENT [EPC]
f1aa4974-cba2-4cad-98a6-36428cd34ca3	ZZT404XD09	N0000000246	HIV PROTEASE INHIBITORS [MOA]
f1aa4974-cba2-4cad-98a6-36428cd34ca3	ZZT404XD09	N0000175889	PROTEASE INHIBITOR [EPC]
69184314-12fd-492f-bc41-f012da66b395	0DK65Q2N4R	N0000185001	INCREASED IGG PRODUCTION [PE]
69184314-12fd-492f-bc41-f012da66b395	0DK65Q2N4R	N0000185000	POLLEN [CHEMICAL/INGREDIENT]
69184314-12fd-492f-bc41-f012da66b395	0DK65Q2N4R	N0000171131	ALLERGENS [CHEMICAL/INGREDIENT]
69184314-12fd-492f-bc41-f012da66b395	0DK65Q2N4R	N0000184306	CELL-MEDIATED IMMUNITY [PE]
69184314-12fd-492f-bc41-f012da66b395	0DK65Q2N4R	N0000185367	NON-STANDARDIZED POLLEN ALLERGENIC EXTRACT [EPC]
69184314-12fd-492f-bc41-f012da66b395	0DK65Q2N4R	N0000175629	INCREASED HISTAMINE RELEASE [PE]
37b94aaa-855f-4a68-81ad-ef39cbe70ee4	XRO4566Q4R	N0000007956	RECOMBINANT PROTEINS [CHEMICAL/INGREDIENT]
37b94aaa-855f-4a68-81ad-ef39cbe70ee4	XRO4566Q4R	N0000175747	RECOMBINANT HUMAN INTERFERON BETA [EPC]
37b94aaa-855f-4a68-81ad-ef39cbe70ee4	XRO4566Q4R	N0000007668	INTERFERON-BETA [CHEMICAL/INGREDIENT]
0ad7f5bb-3154-4d58-92eb-c2ac7b5300fe	9JQ4K540JY	N0000185001	INCREASED IGG PRODUCTION [PE]
0ad7f5bb-3154-4d58-92eb-c2ac7b5300fe	9JQ4K540JY	N0000185000	POLLEN [CHEMICAL/INGREDIENT]
0ad7f5bb-3154-4d58-92eb-c2ac7b5300fe	9JQ4K540JY	N0000171131	ALLERGENS [CHEMICAL/INGREDIENT]
0ad7f5bb-3154-4d58-92eb-c2ac7b5300fe	9JQ4K540JY	N0000184306	CELL-MEDIATED IMMUNITY [PE]
0ad7f5bb-3154-4d58-92eb-c2ac7b5300fe	9JQ4K540JY	N0000185367	NON-STANDARDIZED POLLEN ALLERGENIC EXTRACT [EPC]
0ad7f5bb-3154-4d58-92eb-c2ac7b5300fe	9JQ4K540JY	N0000175629	INCREASED HISTAMINE RELEASE [PE]
b3d97f33-cf0a-4439-9495-0f2efedb87b2	F14P91GB5F	N0000007512	DIETARY PROTEINS [CHEMICAL/INGREDIENT]
b3d97f33-cf0a-4439-9495-0f2efedb87b2	F14P91GB5F	N0000171131	ALLERGENS [CHEMICAL/INGREDIENT]
b3d97f33-cf0a-4439-9495-0f2efedb87b2	F14P91GB5F	N0000185371	NON-STANDARDIZED FOOD ALLERGENIC EXTRACT [EPC]
b3d97f33-cf0a-4439-9495-0f2efedb87b2	F14P91GB5F	N0000184306	CELL-MEDIATED IMMUNITY [PE]
b3d97f33-cf0a-4439-9495-0f2efedb87b2	F14P91GB5F	N0000185019	NUT PROTEINS [CHEMICAL/INGREDIENT]
b3d97f33-cf0a-4439-9495-0f2efedb87b2	F14P91GB5F	N0000175629	INCREASED HISTAMINE RELEASE [PE]
b2ceaa66-d5ee-4e2f-a0e6-c0780937c8c8	KX42BPL9R8	N0000185001	INCREASED IGG PRODUCTION [PE]
b2ceaa66-d5ee-4e2f-a0e6-c0780937c8c8	KX42BPL9R8	N0000185000	POLLEN [CHEMICAL/INGREDIENT]
b2ceaa66-d5ee-4e2f-a0e6-c0780937c8c8	KX42BPL9R8	N0000171131	ALLERGENS [CHEMICAL/INGREDIENT]
b2ceaa66-d5ee-4e2f-a0e6-c0780937c8c8	KX42BPL9R8	N0000184306	CELL-MEDIATED IMMUNITY [PE]
b2ceaa66-d5ee-4e2f-a0e6-c0780937c8c8	KX42BPL9R8	N0000185367	NON-STANDARDIZED POLLEN ALLERGENIC EXTRACT [EPC]
b2ceaa66-d5ee-4e2f-a0e6-c0780937c8c8	KX42BPL9R8	N0000175629	INCREASED HISTAMINE RELEASE [PE]
f7d992b3-eb02-4ce1-81b1-f65a44e7ae02	01K63SUP8D	N0000175696	SEROTONIN REUPTAKE INHIBITOR [EPC]
f7d992b3-eb02-4ce1-81b1-f65a44e7ae02	01K63SUP8D	N0000000109	SEROTONIN UPTAKE INHIBITORS [MOA]
3d6d013e-477f-444c-97e5-20a6cbf202fe	IO6O67N246	N0000185001	INCREASED IGG PRODUCTION [PE]
3d6d013e-477f-444c-97e5-20a6cbf202fe	IO6O67N246	N0000185000	POLLEN [CHEMICAL/INGREDIENT]
3d6d013e-477f-444c-97e5-20a6cbf202fe	IO6O67N246	N0000171131	ALLERGENS [CHEMICAL/INGREDIENT]
3d6d013e-477f-444c-97e5-20a6cbf202fe	IO6O67N246	N0000184306	CELL-MEDIATED IMMUNITY [PE]
3d6d013e-477f-444c-97e5-20a6cbf202fe	IO6O67N246	N0000185367	NON-STANDARDIZED POLLEN ALLERGENIC EXTRACT [EPC]
3d6d013e-477f-444c-97e5-20a6cbf202fe	IO6O67N246	N0000175629	INCREASED HISTAMINE RELEASE [PE]
c570f86a-f023-483c-b4af-02337c6967d1	7D96IR0PPM	N0000175669	ASPARAGINE-SPECIFIC ENZYME [EPC]
c570f86a-f023-483c-b4af-02337c6967d1	7D96IR0PPM	N0000006477	ASPARAGINASE [CHEMICAL/INGREDIENT]
cf08d8a8-3f08-4f36-a108-25005c042b77	Q8BIH59O7H	N0000175558	ALKYLATING DRUG [EPC]
cf08d8a8-3f08-4f36-a108-25005c042b77	Q8BIH59O7H	N0000000236	ALKYLATING ACTIVITY [MOA]
e7c04e83-3ce8-4f20-8697-d447fb76fad2	6RZ6XEZ3CR	N0000007542	BENZODIAZEPINES [CHEMICAL/INGREDIENT]
e7c04e83-3ce8-4f20-8697-d447fb76fad2	6RZ6XEZ3CR	N0000175694	BENZODIAZEPINE [EPC]
e849483f-2e92-4c26-a0c4-bf0cee3df40a	I5F729WZ2H	N0000185001	INCREASED IGG PRODUCTION [PE]
e849483f-2e92-4c26-a0c4-bf0cee3df40a	I5F729WZ2H	N0000169106	FUNGAL PROTEINS [CHEMICAL/INGREDIENT]
e849483f-2e92-4c26-a0c4-bf0cee3df40a	I5F729WZ2H	N0000185372	NON-STANDARDIZED FUNGAL ALLERGENIC EXTRACT [EPC]
e849483f-2e92-4c26-a0c4-bf0cee3df40a	I5F729WZ2H	N0000171131	ALLERGENS [CHEMICAL/INGREDIENT]
e849483f-2e92-4c26-a0c4-bf0cee3df40a	I5F729WZ2H	N0000184306	CELL-MEDIATED IMMUNITY [PE]
e849483f-2e92-4c26-a0c4-bf0cee3df40a	I5F729WZ2H	N0000175629	INCREASED HISTAMINE RELEASE [PE]
024bba33-3d6a-4612-88f1-c9040ddcf69a	AKT0E6058K	N0000185001	INCREASED IGG PRODUCTION [PE]
024bba33-3d6a-4612-88f1-c9040ddcf69a	AKT0E6058K	N0000185021	STANDARDIZED INSECT VENOM PROTEIN ALLERGENIC EXTRACT [EPC]
024bba33-3d6a-4612-88f1-c9040ddcf69a	AKT0E6058K	N0000171131	ALLERGENS [CHEMICAL/INGREDIENT]
024bba33-3d6a-4612-88f1-c9040ddcf69a	AKT0E6058K	N0000184306	CELL-MEDIATED IMMUNITY [PE]
024bba33-3d6a-4612-88f1-c9040ddcf69a	AKT0E6058K	N0000171464	WASP VENOMS [CHEMICAL/INGREDIENT]
024bba33-3d6a-4612-88f1-c9040ddcf69a	AKT0E6058K	N0000175629	INCREASED HISTAMINE RELEASE [PE]
aa42af52-9e13-4e69-b31b-3e76cfeb4224	K48IKT5321	N0000185013	FOOD ADDITIVES [CHEMICAL/INGREDIENT]
aa42af52-9e13-4e69-b31b-3e76cfeb4224	K48IKT5321	N0000007512	DIETARY PROTEINS [CHEMICAL/INGREDIENT]
aa42af52-9e13-4e69-b31b-3e76cfeb4224	K48IKT5321	N0000008246	PLANT PROTEINS [CHEMICAL/INGREDIENT]
aa42af52-9e13-4e69-b31b-3e76cfeb4224	K48IKT5321	N0000171131	ALLERGENS [CHEMICAL/INGREDIENT]
aa42af52-9e13-4e69-b31b-3e76cfeb4224	K48IKT5321	N0000185371	NON-STANDARDIZED FOOD ALLERGENIC EXTRACT [EPC]
aa42af52-9e13-4e69-b31b-3e76cfeb4224	K48IKT5321	N0000184306	CELL-MEDIATED IMMUNITY [PE]
aa42af52-9e13-4e69-b31b-3e76cfeb4224	K48IKT5321	N0000185375	NON-STANDARDIZED PLANT ALLERGENIC EXTRACT [EPC]
aa42af52-9e13-4e69-b31b-3e76cfeb4224	K48IKT5321	N0000175629	INCREASED HISTAMINE RELEASE [PE]
8b9153c0-0b04-44b0-a04e-f49339fd35d5	X4W7ZR7023	N0000175450	CORTICOSTEROID HORMONE RECEPTOR AGONISTS [MOA]
8b9153c0-0b04-44b0-a04e-f49339fd35d5	X4W7ZR7023	N0000175576	CORTICOSTEROID [EPC]
0a3a1949-3974-4d40-83bf-dddd6ea32474	662J7FTA7T	N0000185000	POLLEN [CHEMICAL/INGREDIENT]
0a3a1949-3974-4d40-83bf-dddd6ea32474	662J7FTA7T	N0000171131	ALLERGENS [CHEMICAL/INGREDIENT]
0a3a1949-3974-4d40-83bf-dddd6ea32474	662J7FTA7T	N0000184306	CELL-MEDIATED IMMUNITY [PE]
0a3a1949-3974-4d40-83bf-dddd6ea32474	662J7FTA7T	N0000185367	NON-STANDARDIZED POLLEN ALLERGENIC EXTRACT [EPC]
0a3a1949-3974-4d40-83bf-dddd6ea32474	662J7FTA7T	N0000175629	INCREASED HISTAMINE RELEASE [PE]
8d2c75b2-174f-4869-a9a1-6eb19f998a0e	5ZZ84GCW8B	N0000009922	ADRENERGIC BETA2-AGONISTS [MOA]
8d2c75b2-174f-4869-a9a1-6eb19f998a0e	5ZZ84GCW8B	N0000175779	BETA2-ADRENERGIC AGONIST [EPC]
3524a5f0-71c5-464d-ae6d-aa7601f6df59	787Y6F3GYM	N0000185001	INCREASED IGG PRODUCTION [PE]
3524a5f0-71c5-464d-ae6d-aa7601f6df59	787Y6F3GYM	N0000171468	ANT VENOMS [CHEMICAL/INGREDIENT]
3524a5f0-71c5-464d-ae6d-aa7601f6df59	787Y6F3GYM	N0000171131	ALLERGENS [CHEMICAL/INGREDIENT]
3524a5f0-71c5-464d-ae6d-aa7601f6df59	787Y6F3GYM	N0000007860	INSECT PROTEINS [CHEMICAL/INGREDIENT]
3524a5f0-71c5-464d-ae6d-aa7601f6df59	787Y6F3GYM	N0000184306	CELL-MEDIATED IMMUNITY [PE]
3524a5f0-71c5-464d-ae6d-aa7601f6df59	787Y6F3GYM	N0000185366	NON-STANDARDIZED INSECT VENOM ALLERGENIC EXTRACT [EPC]
3524a5f0-71c5-464d-ae6d-aa7601f6df59	787Y6F3GYM	N0000175629	INCREASED HISTAMINE RELEASE [PE]
79e7aa1f-0dec-4992-a60a-79ab31055ec6	690G0D6V8H	N0000175681	GENERAL ANESTHETIC [EPC]
79e7aa1f-0dec-4992-a60a-79ab31055ec6	690G0D6V8H	N0000175975	GENERAL ANESTHESIA [PE]
ebc802ec-3f3f-4395-9718-f41dce47bf5b	5X9Y89ENI9	N0000185001	INCREASED IGG PRODUCTION [PE]
ebc802ec-3f3f-4395-9718-f41dce47bf5b	5X9Y89ENI9	N0000171131	ALLERGENS [CHEMICAL/INGREDIENT]
ebc802ec-3f3f-4395-9718-f41dce47bf5b	5X9Y89ENI9	N0000007860	INSECT PROTEINS [CHEMICAL/INGREDIENT]
ebc802ec-3f3f-4395-9718-f41dce47bf5b	5X9Y89ENI9	N0000184306	CELL-MEDIATED IMMUNITY [PE]
ebc802ec-3f3f-4395-9718-f41dce47bf5b	5X9Y89ENI9	N0000185365	NON-STANDARDIZED INSECT ALLERGENIC EXTRACT [EPC]
ebc802ec-3f3f-4395-9718-f41dce47bf5b	5X9Y89ENI9	N0000175629	INCREASED HISTAMINE RELEASE [PE]
588839a8-85eb-4f05-84b1-be611c35c81e	58FMD0Q0EV	N0000007512	DIETARY PROTEINS [CHEMICAL/INGREDIENT]
588839a8-85eb-4f05-84b1-be611c35c81e	58FMD0Q0EV	N0000007617	VEGETABLE PROTEINS [CHEMICAL/INGREDIENT]
588839a8-85eb-4f05-84b1-be611c35c81e	58FMD0Q0EV	N0000171131	ALLERGENS [CHEMICAL/INGREDIENT]
588839a8-85eb-4f05-84b1-be611c35c81e	58FMD0Q0EV	N0000185371	NON-STANDARDIZED FOOD ALLERGENIC EXTRACT [EPC]
588839a8-85eb-4f05-84b1-be611c35c81e	58FMD0Q0EV	N0000184306	CELL-MEDIATED IMMUNITY [PE]
588839a8-85eb-4f05-84b1-be611c35c81e	58FMD0Q0EV	N0000175629	INCREASED HISTAMINE RELEASE [PE]
e7a402a1-1520-484c-927e-22b8b2d7ef6c	9266D9P3PQ	N0000175558	ALKYLATING DRUG [EPC]
e7a402a1-1520-484c-927e-22b8b2d7ef6c	9266D9P3PQ	N0000000236	ALKYLATING ACTIVITY [MOA]
98771ba6-f133-4e47-937d-7d61f04fb778	CBZ4BH7TJ1	N0000183895	INACTIVATED MENINGOCOCCAL VACCINE [EPC]
98771ba6-f133-4e47-937d-7d61f04fb778	CBZ4BH7TJ1	N0000170916	VACCINES, INACTIVATED [CHEMICAL/INGREDIENT]
98771ba6-f133-4e47-937d-7d61f04fb778	CBZ4BH7TJ1	N0000183364	ACTIVELY ACQUIRED IMMUNITY [PE]
98771ba6-f133-4e47-937d-7d61f04fb778	CBZ4BH7TJ1	N0000170889	MENINGOCOCCAL VACCINES [CHEMICAL/INGREDIENT]
0994dd48-7144-40b5-96f4-aad5f64ff018	2494G1JF75	N0000000246	HIV PROTEASE INHIBITORS [MOA]
0994dd48-7144-40b5-96f4-aad5f64ff018	2494G1JF75	N0000175889	PROTEASE INHIBITOR [EPC]
757f59cc-3179-4bad-b122-146b2f0ea373	ICU29856SA	N0000185001	INCREASED IGG PRODUCTION [PE]
757f59cc-3179-4bad-b122-146b2f0ea373	ICU29856SA	N0000185000	POLLEN [CHEMICAL/INGREDIENT]
757f59cc-3179-4bad-b122-146b2f0ea373	ICU29856SA	N0000171131	ALLERGENS [CHEMICAL/INGREDIENT]
757f59cc-3179-4bad-b122-146b2f0ea373	ICU29856SA	N0000184306	CELL-MEDIATED IMMUNITY [PE]
